datetime,ssrd,strd,ssru,stru
2020/04/09 18:48:38,325478.94,606653.75,66385.234,-215481.16
2020/04/09 19:48:38,325478.94,606653.75,66385.234,-215481.16
2020/04/09 20:48:38,325478.94,606653.75,66385.234,-215481.16
2020/04/09 21:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/09 22:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/09 23:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/10 00:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/10 01:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/10 02:48:38,87893.44,561788.9,18697.082,-234331.64
2020/04/10 03:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 04:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 05:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 06:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 07:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 08:48:38,424395.62,565231.25,85480.5,-227923.36
2020/04/10 09:48:38,687720.0,633429.2,136153.97,-181551.47
2020/04/10 10:48:38,687720.0,633429.2,136153.97,-181551.47
2020/04/10 11:48:38,687720.0,633429.2,136153.97,-181551.47
2020/04/10 12:48:38,686298.8,637190.7,135369.48,-178788.47
2020/04/10 13:48:38,686298.8,637190.7,135369.48,-178788.47
2020/04/10 14:48:38,686298.8,637190.7,135369.48,-178788.47
2020/04/10 15:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 16:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 17:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 18:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 19:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 20:48:38,357072.53,574078.6,74837.65,-238867.4
2020/04/10 21:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/10 22:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/10 23:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/11 00:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/11 01:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/11 02:48:38,100238.37,572298.9,20760.594,-224567.1
2020/04/11 03:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 04:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 05:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 06:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 07:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 08:48:38,477547.53,540565.56,103307.54,-256244.34
2020/04/11 09:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 10:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 11:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 12:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 13:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 14:48:38,700745.3,600741.25,129645.414,-198820.78
2020/04/11 15:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 16:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 17:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 18:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 19:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 20:48:38,358642.5,562684.6,70052.414,-233294.33
2020/04/11 21:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/11 22:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/11 23:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/12 00:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/12 01:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/12 02:48:38,124531.88,528581.94,27209.715,-245100.94
2020/04/12 03:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 04:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 05:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 06:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 07:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 08:48:38,504174.0,530232.94,109095.945,-242553.39
2020/04/12 09:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 10:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 11:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 12:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 13:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 14:48:38,849831.2,540428.7,177157.69,-243318.75
2020/04/12 15:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 16:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 17:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 18:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 19:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 20:48:38,372019.9,580657.56,70102.375,-201035.2
2020/04/12 21:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/12 22:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/12 23:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/13 00:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/13 01:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/13 02:48:38,138015.55,526181.56,29450.734,-229210.2
2020/04/13 03:48:38,526664.1,519071.12,113447.28,-239157.66
2020/04/13 04:48:38,526664.1,519071.12,113447.28,-239157.66
2020/04/13 05:48:38,528431.06,518736.78,113923.52,-239290.67
2020/04/13 06:48:38,528431.06,518736.78,113923.52,-239290.67
2020/04/13 07:48:38,528431.06,518736.78,113923.52,-239290.67
2020/04/13 08:48:38,528431.06,518736.78,113923.52,-239290.67
2020/04/13 09:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 10:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 11:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 12:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 13:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 14:48:38,856279.06,540645.9,176982.38,-229399.14
2020/04/13 15:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 16:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 17:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 18:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 19:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 20:48:38,418469.9,573222.5,84964.984,-201499.14
2020/04/13 21:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/13 22:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/13 23:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/14 00:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/14 01:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/14 02:48:38,141078.42,621029.1,25375.783,-149353.27
2020/04/14 03:48:38,374058.34,764226.3,53948.72,-42629.688
2020/04/14 04:48:38,374058.34,764226.3,53948.72,-42629.688
2020/04/14 05:48:38,374058.34,764226.3,53948.72,-42629.688
2020/04/14 06:48:38,372983.94,764603.3,53779.68,-42647.656
2020/04/14 07:48:38,372983.94,764603.3,53779.68,-42647.656
2020/04/14 08:48:38,372983.94,764603.3,53779.68,-42647.656
2020/04/14 09:48:38,619570.9,779965.6,93666.51,-58976.434
2020/04/14 10:48:38,619570.9,779965.6,93666.51,-58976.434
2020/04/14 11:48:38,619570.9,779965.6,93666.51,-58976.434
2020/04/14 12:48:38,619657.06,779739.4,94169.23,-59437.387
2020/04/14 13:48:38,619657.06,779739.4,94169.23,-59437.387
2020/04/14 14:48:38,619657.06,779739.4,94169.23,-59437.387
2020/04/14 15:48:38,296716.94,840801.75,39297.24,-25884.049
2020/04/14 16:48:38,296716.94,840801.75,39297.24,-25884.049
2020/04/14 17:48:38,296716.94,840801.75,39297.24,-25884.049
2020/04/14 18:48:38,296716.94,840801.75,39297.24,-25884.049
2020/04/14 19:48:38,297370.12,841227.6,39349.945,-25489.666
2020/04/14 20:48:38,297370.12,841227.6,39349.945,-25489.666
2020/04/14 21:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/14 22:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/14 23:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/15 00:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/15 01:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/15 02:48:38,114535.56,901369.94,14452.958,8685.949
2020/04/15 03:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 04:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 05:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 06:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 07:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 08:48:38,300711.28,976257.0,33482.848,50210.082
2020/04/15 09:48:38,616334.44,915149.25,86492.13,-36716.848
2020/04/15 10:48:38,616334.44,915149.25,86492.13,-36716.848
2020/04/15 11:48:38,616334.44,915149.25,86492.13,-36716.848
2020/04/15 12:48:38,617301.94,913163.44,86472.35,-38291.883
2020/04/15 13:48:38,617301.94,913163.44,86472.35,-38291.883
2020/04/15 14:48:38,617301.94,913163.44,86472.35,-38291.883
2020/04/15 15:48:38,295633.72,985821.94,35964.113,7201.785
2020/04/15 16:48:38,295633.72,985821.94,35964.113,7201.785
2020/04/15 17:48:38,295633.72,985821.94,35964.113,7201.785
2020/04/15 18:48:38,295633.72,985821.94,35964.113,7201.785
2020/04/15 19:48:38,296922.84,986103.56,36086.133,7881.746
2020/04/15 20:48:38,296922.84,986103.56,36086.133,7881.746
2020/04/15 21:48:38,95939.13,1014829.75,8781.46,18171.582
2020/04/15 22:48:38,95939.13,1014829.75,8781.46,18171.582
2020/04/15 23:48:38,95939.13,1014829.75,8781.46,18171.582
2020/04/16 00:48:38,95939.13,1014829.75,8781.46,18171.582
2020/04/16 01:48:38,95939.13,1014829.75,8781.46,18171.582
2020/04/16 02:48:38,96171.82,1014324.8,8790.368,18062.207
2020/04/16 03:48:38,313194.4,1049436.0,39607.203,-1417.0039
2020/04/16 04:48:38,313194.4,1049436.0,39607.203,-1417.0039
2020/04/16 05:48:38,313194.4,1049436.0,39607.203,-1417.0039
2020/04/16 06:48:38,313194.4,1049436.0,39607.203,-1417.0039
2020/04/16 07:48:38,313194.4,1049436.0,39607.203,-1417.0039
2020/04/16 08:48:38,311936.12,1049119.4,39237.04,-1062.5851
2020/04/16 09:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 10:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 11:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 12:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 13:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 14:48:38,553463.44,1062879.6,72962.94,-17822.666
2020/04/16 15:48:38,427211.06,932026.56,77379.54,-142312.31
2020/04/16 16:48:38,427211.06,932026.56,77379.54,-142312.31
2020/04/16 17:48:38,427211.06,932026.56,77379.54,-142312.31
2020/04/16 18:48:38,426701.22,931254.7,77166.87,-143304.22
2020/04/16 19:48:38,426701.22,931254.7,77166.87,-143304.22
2020/04/16 20:48:38,426701.22,931254.7,77166.87,-143304.22
2020/04/16 21:48:38,149768.67,934679.94,21559.635,-58608.836
2020/04/16 22:48:38,149768.67,934679.94,21559.635,-58608.836
2020/04/16 23:48:38,149768.67,934679.94,21559.635,-58608.836
2020/04/17 00:48:38,150041.14,936757.5,21627.623,-57777.758
2020/04/17 01:48:38,150041.14,936757.5,21627.623,-57777.758
2020/04/17 02:48:38,150041.14,936757.5,21627.623,-57777.758
2020/04/17 03:48:38,477821.38,816275.5,86720.36,-128477.82
2020/04/17 04:48:38,477821.38,816275.5,86720.36,-128477.82
2020/04/17 05:48:38,477821.38,816275.5,86720.36,-128477.82
2020/04/17 06:48:38,475786.03,820554.2,85907.55,-125108.22
2020/04/17 07:48:38,475786.03,820554.2,85907.55,-125108.22
2020/04/17 08:48:38,475786.03,820554.2,85907.55,-125108.22
2020/04/17 09:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 10:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 11:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 12:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 13:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 14:48:38,980798.25,656270.2,200613.92,-278336.53
2020/04/17 15:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 16:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 17:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 18:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 19:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 20:48:38,411805.12,860550.1,73713.37,-80399.32
2020/04/17 21:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/17 22:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/17 23:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/18 00:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/18 01:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/18 02:48:38,168125.84,931834.7,25655.43,-17253.459
2020/04/18 03:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 04:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 05:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 06:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 07:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 08:48:38,329755.9,1016596.9,36406.34,12772.651
2020/04/18 09:48:38,781366.1,936552.4,127579.08,-94635.57
2020/04/18 10:48:38,781366.1,936552.4,127579.08,-94635.57
2020/04/18 11:48:38,781366.1,936552.4,127579.08,-94635.57
2020/04/18 12:48:38,791959.9,927908.4,130565.516,-102334.32
2020/04/18 13:48:38,791959.9,927908.4,130565.516,-102334.32
2020/04/18 14:48:38,791959.9,927908.4,130565.516,-102334.32
2020/04/18 15:48:38,391544.8,908051.3,59102.023,-91188.3
2020/04/18 16:48:38,391433.62,898594.0,58381.043,-101878.055
2020/04/18 17:48:38,391433.62,898594.0,58381.043,-101878.055
2020/04/18 18:48:38,391433.62,898594.0,58381.043,-101878.055
2020/04/18 19:48:38,392393.3,896060.7,58639.68,-105013.766
2020/04/18 20:48:38,392393.3,896060.7,58639.68,-105013.766
2020/04/18 21:48:38,188195.83,979911.1,27130.63,-61485.73
2020/04/18 22:48:38,188195.83,979911.1,27130.63,-61485.73
2020/04/18 23:48:38,188195.83,979911.1,27130.63,-61485.73
2020/04/19 00:48:38,188195.83,979911.1,27130.63,-61485.73
2020/04/19 01:48:38,186080.03,985823.5,26426.365,-56789.426
2020/04/19 02:48:38,186080.03,985823.5,26426.365,-56789.426
2020/04/19 03:48:38,396000.25,1041545.25,48270.473,-10954.661
2020/04/19 04:48:38,396000.25,1041545.25,48270.473,-10954.661
2020/04/19 05:48:38,396000.25,1041545.25,48270.473,-10954.661
2020/04/19 06:48:38,396000.25,1041545.25,48270.473,-10954.661
2020/04/19 07:48:38,396000.25,1041545.25,48270.473,-10954.661
2020/04/19 08:48:38,397469.06,1042828.3,48414.582,-10986.952
2020/04/19 09:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 10:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 11:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 12:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 13:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 14:48:38,525067.0,1108000.1,58927.055,2536.8162
2020/04/19 15:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 16:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 17:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 18:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 19:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 20:48:38,281465.03,1094271.4,32795.3,-7326.189
2020/04/19 21:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/19 22:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/19 23:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/20 00:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/20 01:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/20 02:48:38,152127.45,1094734.4,17159.682,7694.076
2020/04/20 03:48:38,299072.38,1044077.1,29836.486,-20812.701
2020/04/20 04:48:38,299072.38,1044077.1,29836.486,-20812.701
2020/04/20 05:48:38,299072.38,1044077.1,29836.486,-20812.701
2020/04/20 06:48:38,299072.38,1044077.1,29836.486,-20812.701
2020/04/20 07:48:38,299072.38,1044077.1,29836.486,-20812.701
2020/04/20 08:48:38,295675.22,1042294.44,28949.283,-20544.807
2020/04/20 09:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 10:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 11:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 12:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 13:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 14:48:38,486858.0,1023035.06,55021.34,-15646.061
2020/04/20 15:48:38,350762.06,931613.1,51907.676,-43942.457
2020/04/20 16:48:38,350762.06,931613.1,51907.676,-43942.457
2020/04/20 17:48:38,350762.06,931613.1,51907.676,-43942.457
2020/04/20 18:48:38,350698.84,932656.2,52392.656,-44496.984
2020/04/20 19:48:38,350698.84,932656.2,52392.656,-44496.984
2020/04/20 20:48:38,350698.84,932656.2,52392.656,-44496.984
2020/04/20 21:48:38,185475.89,904401.6,27757.932,-47903.945
2020/04/20 22:48:38,185475.89,904401.6,27757.932,-47903.945
2020/04/20 23:48:38,185475.89,904401.6,27757.932,-47903.945
2020/04/21 00:48:38,185475.89,904401.6,27757.932,-47903.945
2020/04/21 01:48:38,184406.95,905887.8,27512.02,-47395.11
2020/04/21 02:48:38,184406.95,905887.8,27512.02,-47395.11
2020/04/21 03:48:38,511253.6,863981.0,88268.74,-79301.19
2020/04/21 04:48:38,511253.6,863981.0,88268.74,-79301.19
2020/04/21 05:48:38,511253.6,863981.0,88268.74,-79301.19
2020/04/21 06:48:38,511253.6,863981.0,88268.74,-79301.19
2020/04/21 07:48:38,511253.6,863981.0,88268.74,-79301.19
2020/04/21 08:48:38,511625.12,865092.2,88227.04,-78749.125
2020/04/21 09:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 10:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 11:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 12:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 13:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 14:48:38,775472.2,829443.0,147682.86,-120258.59
2020/04/21 15:48:38,545429.56,709584.2,123328.22,-234668.36
2020/04/21 16:48:38,582884.5,667618.0,142079.98,-276272.0
2020/04/21 17:48:38,582884.5,667618.0,142079.98,-276272.0
2020/04/21 18:48:38,582884.5,667618.0,142079.98,-276272.0
2020/04/21 19:48:38,582884.5,667618.0,142079.98,-276272.0
2020/04/21 20:48:38,582884.5,667618.0,142079.98,-276272.0
2020/04/21 21:48:38,290923.25,634837.9,74802.58,-288942.06
2020/04/21 22:48:38,290923.25,634837.9,74802.58,-288942.06
2020/04/21 23:48:38,290097.72,634927.2,74819.85,-289432.5
2020/04/22 00:48:38,290097.72,634927.2,74819.85,-289432.5
2020/04/22 01:48:38,290097.72,634927.2,74819.85,-289432.5
2020/04/22 02:48:38,290097.72,634927.2,74819.85,-289432.5
2020/04/22 03:48:38,740674.94,622193.2,189021.39,-298241.94
2020/04/22 04:48:38,740674.94,622193.2,189021.39,-298241.94
2020/04/22 05:48:38,740674.94,622193.2,189021.39,-298241.94
2020/04/22 06:48:38,740674.94,622193.2,189021.39,-298241.94
2020/04/22 07:48:38,742217.5,622634.25,189784.17,-298028.1
2020/04/22 08:48:38,742217.5,622634.25,189784.17,-298028.1
2020/04/22 09:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 10:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 11:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 12:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 13:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 14:48:38,1118271.0,623940.5,275655.25,-302118.4
2020/04/22 15:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 16:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 17:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 18:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 19:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 20:48:38,662723.2,595472.44,166668.2,-319291.4
2020/04/22 21:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/22 22:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/22 23:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/23 00:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/23 01:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/23 02:48:38,303886.8,666620.5,73525.42,-232269.11
2020/04/23 03:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 04:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 05:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 06:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 07:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 08:48:38,697488.8,722289.44,162832.72,-186080.8
2020/04/23 09:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 10:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 11:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 12:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 13:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 14:48:38,961261.6,776762.44,213029.23,-150682.25
2020/04/23 15:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 16:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 17:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 18:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 19:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 20:48:38,502804.5,805706.3,105290.67,-120715.2
2020/04/23 21:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/23 22:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/23 23:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/24 00:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/24 01:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/24 02:48:38,253457.81,823798.4,51127.793,-96120.3
2020/04/24 03:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 04:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 05:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 06:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 07:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 08:48:38,613102.94,822998.3,124796.29,-100008.266
2020/04/24 09:48:38,905066.5,833712.56,184102.05,-104701.71
2020/04/24 10:48:38,905066.5,833712.56,184102.05,-104701.71
2020/04/24 11:48:38,905066.5,833712.56,184102.05,-104701.71
2020/04/24 12:48:38,905066.5,833712.56,184102.05,-104701.71
2020/04/24 13:48:38,905066.5,833712.56,184102.05,-104701.71
2020/04/24 14:48:38,907878.06,831923.7,183527.73,-105982.77
2020/04/24 15:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 16:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 17:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 18:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 19:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 20:48:38,568646.5,778118.8,118650.086,-151500.78
2020/04/24 21:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/24 22:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/24 23:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/25 00:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/25 01:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/25 02:48:38,269446.78,821031.75,52517.59,-103599.125
2020/04/25 03:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 04:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 05:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 06:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 07:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 08:48:38,624404.1,839402.4,129199.66,-87331.16
2020/04/25 09:48:38,911438.5,869694.8,176304.3,-72231.21
2020/04/25 10:48:38,911438.5,869694.8,176304.3,-72231.21
2020/04/25 11:48:38,911438.5,869694.8,176304.3,-72231.21
2020/04/25 12:48:38,910373.4,872194.4,179814.34,-72313.625
2020/04/25 13:48:38,910373.4,872194.4,179814.34,-72313.625
2020/04/25 14:48:38,910373.4,872194.4,179814.34,-72313.625
2020/04/25 15:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 16:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 17:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 18:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 19:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 20:48:38,466342.9,880164.2,85232.85,-61201.727
2020/04/25 21:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/25 22:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/25 23:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/26 00:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/26 01:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/26 02:48:38,223243.1,875581.06,40882.0,-60773.176
2020/04/26 03:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 04:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 05:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 06:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 07:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 08:48:38,544872.3,880696.44,100656.25,-65002.523
2020/04/26 09:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 10:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 11:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 12:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 13:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 14:48:38,983704.6,856611.4,205240.8,-97066.5
2020/04/26 15:48:38,529171.4,845984.2,108115.25,-104365.8
2020/04/26 16:48:38,529171.4,845984.2,108115.25,-104365.8
2020/04/26 17:48:38,529171.4,845984.2,108115.25,-104365.8
2020/04/26 18:48:38,529171.4,845984.2,108115.25,-104365.8
2020/04/26 19:48:38,529171.4,845984.2,108115.25,-104365.8
