datetime,t2m,u10m,v10m,sp
2020/04/08 11:48:38,252.94633,5.0152283,0.81492406,100748.42
2020/04/08 12:48:38,253.48723,5.358857,0.2624673,100732.09
2020/04/08 13:48:38,254.02023,5.5536246,0.22475642,100706.51
2020/04/08 14:48:38,254.37056,5.7031083,0.70123595,100665.37
2020/04/08 15:48:38,254.60313,6.0778456,0.8473715,100622.45
2020/04/08 16:48:38,254.70038,6.2044134,0.54572916,100560.734
2020/04/08 17:48:38,254.85306,5.6747713,-0.154409,100534.84
2020/04/08 18:48:38,254.92166,4.7110076,-2.3298433,100437.05
2020/04/08 19:48:38,255.03447,4.3063397,-3.3722835,100457.586
2020/04/08 20:48:38,255.05026,4.0201726,-3.8184843,100446.4
2020/04/08 21:48:38,254.98499,3.737468,-3.859736,100461.086
2020/04/08 22:48:38,254.93329,3.4751763,-3.889462,100452.414
2020/04/08 23:48:38,254.78279,3.1692922,-4.0981646,100435.125
2020/04/09 00:48:38,254.58504,2.8572645,-4.3812757,100415.516
2020/04/09 01:48:38,254.1653,2.4643512,-4.61985,100400.94
2020/04/09 02:48:38,253.73247,2.0192926,-4.7894926,100409.695
2020/04/09 03:48:38,253.4324,1.4794875,-5.019152,100399.34
2020/04/09 04:48:38,253.242,1.1292403,-5.1267,100387.414
2020/04/09 05:48:38,253.10683,1.0985632,-5.0103045,100387.234
2020/04/09 06:48:38,253.25407,0.84620875,-4.963728,100376.76
2020/04/09 07:48:38,253.28645,0.6618491,-5.3494883,100401.445
2020/04/09 08:48:38,253.31503,0.26289424,-5.897482,100430.625
2020/04/09 09:48:38,253.23634,-0.15631741,-5.786674,100448.01
2020/04/09 10:48:38,253.14995,-0.16486306,-5.5673084,100426.88
2020/04/09 11:48:38,253.07759,-0.0059159906,-5.3773603,100463.11
2020/04/09 12:48:38,252.96523,0.056446258,-5.2346215,100470.8
2020/04/09 13:48:38,252.92606,-0.027577957,-5.307844,100501.97
2020/04/09 14:48:38,252.81401,-0.07817405,-5.233391,100524.555
2020/04/09 15:48:38,252.67538,0.019232778,-5.2632465,100536.7
2020/04/09 16:48:38,252.45416,0.03368348,-5.275942,100548.336
2020/04/09 17:48:38,252.21521,-0.088603646,-5.2745805,100553.27
2020/04/09 18:48:38,252.32704,-0.060306836,-5.0944386,100537.94
2020/04/09 19:48:38,252.01035,-0.20349759,-5.063447,100572.43
2020/04/09 20:48:38,251.60045,-0.100527965,-5.055427,100573.56
2020/04/09 21:48:38,251.17578,0.20997474,-5.0700054,100583.06
2020/04/09 22:48:38,250.80272,0.50216144,-5.1459064,100584.734
2020/04/09 23:48:38,250.54068,0.7010229,-5.2989902,100604.875
2020/04/10 00:48:38,250.31992,0.77585083,-5.3422923,100628.87
2020/04/10 01:48:38,250.18483,0.9458936,-5.329541,100673.48
2020/04/10 02:48:38,250.08,1.1680453,-5.33073,100675.17
2020/04/10 03:48:38,250.07416,1.3522761,-5.256018,100706.29
2020/04/10 04:48:38,250.14659,1.4793979,-5.310771,100708.83
2020/04/10 05:48:38,250.22768,1.5765797,-5.132683,100712.234
2020/04/10 06:48:38,250.32532,2.1732194,-4.9689035,100720.35
2020/04/10 07:48:38,250.51665,2.2175248,-5.1305857,100764.21
2020/04/10 08:48:38,250.79965,2.0074377,-5.121059,100824.45
2020/04/10 09:48:38,251.11403,1.8038477,-5.129058,100858.96
2020/04/10 10:48:38,251.37491,1.7138577,-4.972224,100895.77
2020/04/10 11:48:38,251.71585,1.852784,-4.5097375,100937.83
2020/04/10 12:48:38,252.051,2.2427716,-4.2306213,100949.6
2020/04/10 13:48:38,252.24379,2.851702,-4.154663,101010.27
2020/04/10 14:48:38,252.33182,3.3181405,-4.5303483,101049.55
2020/04/10 15:48:38,252.30843,3.446732,-5.1145244,101075.33
2020/04/10 16:48:38,252.17989,3.3305414,-5.333881,101117.91
2020/04/10 17:48:38,252.02121,3.3026063,-5.4037237,101165.9
2020/04/10 18:48:38,251.7996,3.3044658,-5.605427,101212.39
2020/04/10 19:48:38,251.69121,3.16486,-5.449748,101239.16
2020/04/10 20:48:38,251.59598,3.1590524,-5.042064,101298.97
2020/04/10 21:48:38,251.45442,3.2784078,-4.5505247,101320.01
2020/04/10 22:48:38,251.37344,3.4604967,-4.012227,101363.36
2020/04/10 23:48:38,251.27394,3.5814822,-3.6063015,101413.74
2020/04/11 00:48:38,251.23843,3.692201,-3.4824526,101450.28
2020/04/11 01:48:38,251.20863,3.7591977,-3.5832283,101478.09
2020/04/11 02:48:38,251.19312,3.6231158,-3.9117625,101488.414
2020/04/11 03:48:38,251.08797,3.3798466,-4.164799,101536.3
2020/04/11 04:48:38,251.00662,3.007195,-4.53382,101565.24
2020/04/11 05:48:38,250.89952,2.362862,-4.8779416,101588.45
2020/04/11 06:48:38,249.64462,1.5317682,-5.2683425,101674.55
2020/04/11 07:48:38,249.70099,1.094369,-4.9466586,101716.695
2020/04/11 08:48:38,249.84839,0.9428296,-4.8879337,101771.9
2020/04/11 09:48:38,250.0158,0.64695704,-5.2428904,101807.04
2020/04/11 10:48:38,250.21193,0.30939472,-5.3537426,101841.77
2020/04/11 11:48:38,250.40666,0.06819766,-5.4530716,101880.83
2020/04/11 12:48:38,250.63695,-0.13454634,-5.740481,101904.484
2020/04/11 13:48:38,250.74597,-0.37507325,-5.7741446,101937.01
2020/04/11 14:48:38,250.74196,-0.580606,-5.716578,101961.35
2020/04/11 15:48:38,250.68275,-0.44145036,-5.2836637,101968.17
2020/04/11 16:48:38,250.60039,-0.29734537,-5.0310383,101988.55
2020/04/11 17:48:38,250.4104,-0.16664846,-4.7318535,102016.016
2020/04/11 18:48:38,249.95016,0.061066322,-4.3889,102015.34
2020/04/11 19:48:38,249.82654,0.17633519,-4.1795163,102038.84
2020/04/11 20:48:38,249.63637,0.3939582,-4.101367,102082.2
2020/04/11 21:48:38,249.40761,0.58556145,-4.0889797,102078.305
2020/04/11 22:48:38,249.27411,0.690717,-4.1418996,102098.305
2020/04/11 23:48:38,249.0962,0.56707627,-3.9945338,102104.13
2020/04/12 00:48:38,248.92448,0.31780192,-3.6705039,102069.7
2020/04/12 01:48:38,248.80537,0.25469866,-3.2422612,102077.1
2020/04/12 02:48:38,248.70189,0.5546055,-3.0785437,102049.94
2020/04/12 03:48:38,248.71297,0.91855097,-3.0633135,102085.984
2020/04/12 04:48:38,248.76175,1.1543019,-3.0735226,102067.32
2020/04/12 05:48:38,248.85913,1.0989531,-2.8902905,102057.54
2020/04/12 06:48:38,248.24222,0.7931161,-2.84675,102024.36
2020/04/12 07:48:38,248.38002,0.6385001,-2.4743154,102034.5
2020/04/12 08:48:38,248.52756,0.59083784,-2.0525737,102038.26
2020/04/12 09:48:38,248.64458,0.76438296,-1.7301778,102038.48
2020/04/12 10:48:38,248.73602,1.021854,-1.3838017,102023.97
2020/04/12 11:48:38,248.8436,1.4226325,-1.1936835,102024.18
2020/04/12 12:48:38,248.93274,1.7196959,-1.0552298,102004.74
2020/04/12 13:48:38,249.01892,1.9366429,-0.90280247,101992.99
2020/04/12 14:48:38,249.10893,2.1628466,-0.83523333,101984.2
2020/04/12 15:48:38,249.1198,2.0762448,-0.752133,101963.1
2020/04/12 16:48:38,249.15034,1.9266603,-0.5659095,101947.18
2020/04/12 17:48:38,249.06895,1.6093246,-0.08001179,101916.766
2020/04/12 18:48:38,247.78462,1.7077217,0.23633258,101915.414
2020/04/12 19:48:38,247.78018,1.5917709,0.60906464,101910.17
2020/04/12 20:48:38,247.66338,1.5045923,1.1635678,101890.96
2020/04/12 21:48:38,247.5173,1.5712768,1.4886013,101880.29
2020/04/12 22:48:38,247.34946,1.459188,1.8618368,101839.91
2020/04/12 23:48:38,247.23137,1.4921631,2.2320626,101817.99
2020/04/13 00:48:38,247.1771,1.4512819,2.5264854,101775.51
2020/04/13 01:48:38,247.16455,1.3437641,2.7770936,101719.125
2020/04/13 02:48:38,247.19022,1.2568538,2.9938757,101691.6
2020/04/13 03:48:38,247.18965,0.93509626,3.1258392,101642.21
2020/04/13 04:48:38,247.21358,0.6153026,3.4006782,101615.28
2020/04/13 05:48:38,247.29211,0.8823398,3.9454007,101577.71
2020/04/13 06:48:38,246.85089,1.2851727,4.6423216,101589.625
2020/04/13 07:48:38,247.01212,0.8846472,4.955939,101513.41
2020/04/13 08:48:38,247.24205,0.88714695,5.1933455,101492.09
2020/04/13 09:48:38,247.48428,0.48689246,5.1595964,101430.97
2020/04/13 10:48:38,247.73381,0.24000014,5.25358,101389.74
2020/04/13 11:48:38,247.98953,-0.12496919,5.444004,101367.445
2020/04/13 12:48:38,248.18019,-0.7928958,5.5767093,101301.516
2020/04/13 13:48:38,248.38171,-1.4619589,5.8240223,101251.88
2020/04/13 14:48:38,248.50223,-1.7397152,6.07241,101181.69
2020/04/13 15:48:38,248.58012,-1.7652136,6.131811,101152.97
2020/04/13 16:48:38,248.55978,-2.1154943,6.2734065,101092.33
2020/04/13 17:48:38,248.55725,-2.684503,6.1340227,101039.4
2020/04/13 18:48:38,248.48833,-2.8273904,5.5669026,101064.8
2020/04/13 19:48:38,248.27744,-3.4701848,5.5773964,101027.555
2020/04/13 20:48:38,248.16415,-3.9937499,5.625258,100973.12
2020/04/13 21:48:38,248.17555,-4.312444,5.6038136,100938.36
2020/04/13 22:48:38,248.32895,-4.6353936,5.441326,100878.98
2020/04/13 23:48:38,248.55151,-5.100709,5.0405555,100834.56
2020/04/14 00:48:38,248.90585,-5.5535097,4.753074,100776.09
2020/04/14 01:48:38,249.35347,-5.925381,4.5825768,100754.664
2020/04/14 02:48:38,249.8569,-6.2935205,4.2451825,100703.43
2020/04/14 03:48:38,250.31847,-6.499751,4.004878,100666.52
2020/04/14 04:48:38,250.77185,-6.63174,3.723076,100648.64
2020/04/14 05:48:38,251.21428,-6.7617965,3.4633045,100607.34
2020/04/14 06:48:38,251.35039,-7.219466,2.4950056,100569.72
2020/04/14 07:48:38,251.8761,-7.239673,2.2376883,100517.72
2020/04/14 08:48:38,252.39067,-7.66377,2.0230174,100462.66
2020/04/14 09:48:38,252.88835,-7.800197,1.8492129,100422.03
2020/04/14 10:48:38,253.35794,-7.8471155,1.564301,100373.445
2020/04/14 11:48:38,253.77753,-7.898548,1.2377002,100310.016
2020/04/14 12:48:38,254.24226,-7.729757,0.98429024,100280.53
2020/04/14 13:48:38,254.64116,-7.395619,0.78634197,100243.81
2020/04/14 14:48:38,255.03366,-7.302456,0.2035042,100234.35
2020/04/14 15:48:38,255.43578,-7.4255066,-0.14003064,100219.086
2020/04/14 16:48:38,255.84595,-7.428743,-0.15926576,100172.59
2020/04/14 17:48:38,256.29984,-7.2917676,-0.25735927,100145.414
2020/04/14 18:48:38,256.68048,-6.381527,-1.6769664,100150.17
2020/04/14 19:48:38,256.99292,-6.5665016,-2.3080914,100144.586
2020/04/14 20:48:38,257.2522,-6.6924944,-2.3712368,100123.25
2020/04/14 21:48:38,257.49625,-6.5915294,-2.002919,100114.336
2020/04/14 22:48:38,257.81635,-6.1636777,-1.927653,100114.98
2020/04/14 23:48:38,258.08652,-5.7395954,-2.3618822,100102.164
2020/04/15 00:48:38,258.3863,-5.4719744,-2.6051078,100114.16
2020/04/15 01:48:38,258.74277,-5.3958282,-2.5977733,100083.48
2020/04/15 02:48:38,259.15604,-5.2932653,-2.2134712,100079.914
2020/04/15 03:48:38,259.59592,-5.029381,-1.4548508,100092.37
2020/04/15 04:48:38,260.28375,-4.663187,-0.3811766,100093.13
2020/04/15 05:48:38,261.10678,-4.3855133,1.219381,100112.055
2020/04/15 06:48:38,261.95267,-4.0991316,2.666265,100155.016
2020/04/15 07:48:38,262.26782,-3.9928918,3.3332205,100185.85
2020/04/15 08:48:38,262.38898,-4.3029857,3.3799927,100221.375
2020/04/15 09:48:38,262.4367,-4.4861445,3.1130326,100255.266
2020/04/15 10:48:38,262.43704,-4.7837753,2.556413,100277.24
2020/04/15 11:48:38,262.63876,-5.2220597,2.1981359,100292.27
2020/04/15 12:48:38,262.9849,-5.478295,2.0658514,100276.11
2020/04/15 13:48:38,263.33163,-5.6208653,1.5867968,100271.09
2020/04/15 14:48:38,263.69537,-5.8394847,1.5883006,100320.73
2020/04/15 15:48:38,263.90222,-5.843944,0.48780063,100281.57
2020/04/15 16:48:38,264.01898,-6.172986,0.18184927,100252.91
2020/04/15 17:48:38,264.14975,-6.170955,0.10514367,100262.59
2020/04/15 18:48:38,264.75363,-6.0863137,-1.8039947,100132.48
2020/04/15 19:48:38,264.85956,-6.385507,-2.296021,100094.69
2020/04/15 20:48:38,264.92438,-6.594077,-2.7781315,100038.31
2020/04/15 21:48:38,264.97638,-7.072051,-3.1547277,99945.66
2020/04/15 22:48:38,265.0209,-7.568823,-3.1192589,99858.766
2020/04/15 23:48:38,265.1596,-8.008897,-2.8589766,99775.0
2020/04/16 00:48:38,265.54498,-8.460022,-2.054403,99641.914
2020/04/16 01:48:38,266.28204,-8.848378,-0.3577898,99547.586
2020/04/16 02:48:38,267.28226,-9.213764,2.354483,99430.89
2020/04/16 03:48:38,268.30283,-9.073188,4.7534633,99362.07
2020/04/16 04:48:38,269.06555,-8.353239,6.778381,99296.37
2020/04/16 05:48:38,269.65704,-6.9058056,8.429241,99281.19
2020/04/16 06:48:38,269.87128,-6.2785163,7.929501,99287.21
2020/04/16 07:48:38,270.1464,-5.8634734,8.682069,99289.02
2020/04/16 08:48:38,270.46277,-6.054061,9.084383,99307.85
2020/04/16 09:48:38,270.74588,-6.294492,9.459879,99299.04
2020/04/16 10:48:38,270.92227,-6.2494183,9.916211,99300.32
2020/04/16 11:48:38,271.09143,-5.66927,10.212827,99274.06
2020/04/16 12:48:38,271.27054,-5.081378,10.2220125,99306.37
2020/04/16 13:48:38,271.21207,-4.685214,10.160585,99307.55
2020/04/16 14:48:38,271.142,-4.4350524,10.173343,99318.42
2020/04/16 15:48:38,271.03738,-4.1952868,10.289043,99327.305
2020/04/16 16:48:38,270.89957,-4.0553327,10.414851,99346.805
2020/04/16 17:48:38,270.76422,-3.6321895,10.900365,99347.42
2020/04/16 18:48:38,270.5611,-2.7046106,11.83021,99348.06
2020/04/16 19:48:38,270.1305,-0.81933224,12.825924,99417.67
2020/04/16 20:48:38,268.49905,0.64570993,13.823989,99476.58
2020/04/16 21:48:38,265.75098,1.5777694,13.653789,99589.13
2020/04/16 22:48:38,263.90765,2.7426398,13.230315,99689.19
2020/04/16 23:48:38,263.3415,3.8160849,12.897879,99808.734
2020/04/17 00:48:38,263.0182,5.2151055,11.524789,99957.51
2020/04/17 01:48:38,262.5214,6.4559937,9.330438,100088.24
2020/04/17 02:48:38,261.7366,6.915181,7.3334465,100239.016
2020/04/17 03:48:38,260.97662,6.8617387,6.139032,100380.61
2020/04/17 04:48:38,260.3735,6.65882,5.402636,100519.555
2020/04/17 05:48:38,260.0928,6.373158,4.748785,100639.55
2020/04/17 06:48:38,259.95755,5.0249395,4.4169574,100798.164
2020/04/17 07:48:38,260.2467,3.3966913,4.479803,100897.85
2020/04/17 08:48:38,260.25424,1.2163383,4.714877,100971.195
2020/04/17 09:48:38,260.39413,-0.047162447,5.2725925,101052.62
2020/04/17 10:48:38,260.5332,-0.628991,5.579612,101090.79
2020/04/17 11:48:38,260.6094,-0.871535,5.800528,101101.37
2020/04/17 12:48:38,260.67166,-1.3852615,6.038155,101120.875
2020/04/17 13:48:38,260.72733,-1.9671766,6.1571,101103.11
2020/04/17 14:48:38,260.6771,-2.3134046,6.094321,101072.914
2020/04/17 15:48:38,260.5953,-2.3779128,6.0232615,101064.36
2020/04/17 16:48:38,260.46643,-2.3016856,6.2829995,101020.52
2020/04/17 17:48:38,260.35056,-2.2757921,6.431571,101010.87
2020/04/17 18:48:38,260.51547,-2.3530967,6.054189,100985.23
2020/04/17 19:48:38,260.60422,-2.2133968,5.7517924,100968.05
2020/04/17 20:48:38,260.74396,-1.8823555,5.108206,100916.15
2020/04/17 21:48:38,261.01746,-1.899713,4.5187063,100891.13
2020/04/17 22:48:38,261.3686,-2.3658273,4.0724835,100818.71
2020/04/17 23:48:38,261.9717,-2.8585052,3.9019,100757.56
2020/04/18 00:48:38,262.65186,-3.7089138,3.8584774,100694.016
2020/04/18 01:48:38,263.5421,-4.3487716,4.3767223,100599.76
2020/04/18 02:48:38,264.47427,-4.5488367,5.3052807,100520.81
2020/04/18 03:48:38,265.3738,-4.1864505,6.2366266,100454.48
2020/04/18 04:48:38,265.8001,-3.272617,6.9501033,100390.695
2020/04/18 05:48:38,265.93906,-1.7202116,7.212899,100323.6
2020/04/18 06:48:38,265.54834,-0.99301237,5.946122,100309.41
2020/04/18 07:48:38,265.95016,-2.5273774,6.0693617,100251.875
2020/04/18 08:48:38,266.45166,-3.598477,6.9548364,100155.86
2020/04/18 09:48:38,266.99338,-3.9371696,8.071192,100084.89
2020/04/18 10:48:38,267.55356,-3.5817966,9.2311125,99980.06
2020/04/18 11:48:38,268.16544,-2.754848,10.590576,99894.94
2020/04/18 12:48:38,268.5865,-1.3177409,11.19967,99838.586
2020/04/18 13:48:38,268.77078,0.732976,10.517933,99792.0
2020/04/18 14:48:38,267.979,2.762611,9.549909,99798.664
2020/04/18 15:48:38,266.00247,3.98233,9.571086,99798.28
2020/04/18 16:48:38,264.8054,3.7979724,9.604352,99744.01
2020/04/18 17:48:38,264.13525,2.8194468,9.138273,99747.21
2020/04/18 18:48:38,264.8042,0.9918955,9.958609,99593.695
2020/04/18 19:48:38,265.03998,0.2882216,10.540923,99567.375
2020/04/18 20:48:38,265.9558,0.24415189,11.046769,99501.65
2020/04/18 21:48:38,267.30438,0.499871,11.620099,99399.68
2020/04/18 22:48:38,268.28616,0.7041475,12.340844,99307.2
2020/04/18 23:48:38,268.66846,2.1020813,12.4432125,99313.42
2020/04/19 00:48:38,268.45648,2.6117418,11.6995125,99297.37
2020/04/19 01:48:38,268.3021,2.4656036,11.190403,99299.52
2020/04/19 02:48:38,268.09903,2.412615,10.637317,99298.79
2020/04/19 03:48:38,268.14386,2.1979096,10.052414,99298.85
2020/04/19 04:48:38,268.57025,2.0764408,10.0428915,99281.78
2020/04/19 05:48:38,269.10208,2.3267553,10.000744,99273.29
2020/04/19 06:48:38,270.17303,2.4347973,10.052567,99223.586
2020/04/19 07:48:38,270.79065,2.0834131,10.291618,99237.78
2020/04/19 08:48:38,271.44724,1.5766056,10.41969,99246.04
2020/04/19 09:48:38,271.9287,1.2946467,10.238435,99248.85
2020/04/19 10:48:38,272.2105,1.226418,9.782725,99256.12
2020/04/19 11:48:38,272.3068,1.0487316,9.3716955,99267.53
2020/04/19 12:48:38,272.26495,0.9086083,9.091891,99248.2
2020/04/19 13:48:38,272.22424,0.9392542,8.732815,99239.27
2020/04/19 14:48:38,272.12735,0.93393683,8.079085,99214.85
2020/04/19 15:48:38,271.99402,0.58008474,7.3435993,99179.516
2020/04/19 16:48:38,271.8515,0.09543753,6.6647754,99139.984
2020/04/19 17:48:38,271.71573,-0.34536523,5.821667,99122.766
2020/04/19 18:48:38,271.7566,-1.608232,4.9858346,98997.52
2020/04/19 19:48:38,271.62744,-1.7761043,4.327786,98958.1
2020/04/19 20:48:38,271.50012,-1.4685065,3.6406503,98934.305
2020/04/19 21:48:38,271.2395,-0.8237776,2.5883338,98865.3
2020/04/19 22:48:38,270.89972,-0.643254,0.90407944,98820.3
2020/04/19 23:48:38,270.59613,-0.85262644,-1.1100636,98767.766
2020/04/20 00:48:38,270.36578,-0.294829,-2.6155841,98725.2
2020/04/20 01:48:38,270.00125,0.80989206,-3.9720538,98690.016
2020/04/20 02:48:38,269.56293,1.8002098,-5.428081,98649.76
2020/04/20 03:48:38,269.10498,2.4030669,-6.502362,98643.1
2020/04/20 04:48:38,268.6759,3.1683486,-7.5416327,98647.195
2020/04/20 05:48:38,268.20343,3.9811459,-8.693579,98611.98
2020/04/20 06:48:38,268.31946,3.7056217,-8.374557,98582.414
2020/04/20 07:48:38,267.98767,3.974038,-9.1997385,98552.586
2020/04/20 08:48:38,267.5092,4.947178,-9.939619,98593.79
2020/04/20 09:48:38,267.18292,5.503884,-10.40084,98593.05
2020/04/20 10:48:38,266.78488,6.290751,-10.801433,98617.36
2020/04/20 11:48:38,266.24536,7.200403,-11.263621,98652.38
2020/04/20 12:48:38,265.57043,8.0503645,-11.761453,98698.91
2020/04/20 13:48:38,264.71994,9.192681,-12.097927,98777.01
2020/04/20 14:48:38,263.75595,10.148301,-12.569666,98859.45
2020/04/20 15:48:38,262.69257,10.813213,-13.1482725,98924.72
2020/04/20 16:48:38,262.25482,10.889995,-13.007523,98999.95
2020/04/20 17:48:38,261.92023,10.987195,-12.61371,99080.39
2020/04/20 18:48:38,261.56378,10.926285,-11.917171,99128.31
2020/04/20 19:48:38,261.35855,11.418278,-11.597026,99219.9
2020/04/20 20:48:38,261.10834,11.86894,-11.40298,99311.93
2020/04/20 21:48:38,260.87918,11.936103,-11.273279,99404.766
2020/04/20 22:48:38,260.7357,11.742565,-11.325548,99495.08
2020/04/20 23:48:38,260.61282,11.655409,-11.0598,99580.45
2020/04/21 00:48:38,260.5401,11.7213955,-10.922643,99661.25
2020/04/21 01:48:38,260.45853,11.951922,-10.867199,99754.625
2020/04/21 02:48:38,260.3664,12.220035,-10.988839,99835.72
2020/04/21 03:48:38,260.24472,12.1184435,-10.930788,99934.82
2020/04/21 04:48:38,260.1996,11.986782,-11.140782,100045.07
2020/04/21 05:48:38,260.2884,11.887674,-11.138665,100141.82
2020/04/21 06:48:38,260.13068,11.508797,-11.181953,100174.3
2020/04/21 07:48:38,260.21854,11.750153,-11.081063,100275.99
2020/04/21 08:48:38,260.35464,11.865844,-11.37513,100376.34
2020/04/21 09:48:38,260.4744,11.795434,-11.611615,100491.68
2020/04/21 10:48:38,260.59796,11.44394,-10.909361,100595.96
2020/04/21 11:48:38,260.8233,11.708738,-11.319941,100709.266
2020/04/21 12:48:38,261.03464,11.58635,-10.028614,100825.336
2020/04/21 13:48:38,261.27127,11.590917,-10.362317,100937.58
2020/04/21 14:48:38,261.32532,11.3663025,-9.438466,101044.32
2020/04/21 15:48:38,261.23175,11.312101,-9.100278,101119.0
2020/04/21 16:48:38,261.06033,11.263007,-9.199041,101254.234
2020/04/21 17:48:38,260.80997,10.912556,-8.865237,101324.64
2020/04/21 18:48:38,260.74478,10.422374,-9.357547,101459.07
2020/04/21 19:48:38,260.46384,10.079728,-8.684271,101534.56
2020/04/21 20:48:38,260.18878,9.968591,-8.156924,101588.93
2020/04/21 21:48:38,259.93164,9.815066,-7.823217,101644.79
2020/04/21 22:48:38,259.694,9.737021,-7.5703607,101678.46
2020/04/21 23:48:38,259.53958,9.665042,-7.583078,101724.37
2020/04/22 00:48:38,259.38953,9.393457,-7.17431,101780.766
2020/04/22 01:48:38,259.27286,9.18797,-7.0273256,101817.33
2020/04/22 02:48:38,259.25598,8.863082,-6.905071,101871.28
2020/04/22 03:48:38,259.23486,8.628819,-6.7478514,101878.055
2020/04/22 04:48:38,259.13776,7.961758,-5.9114857,101896.66
2020/04/22 05:48:38,259.0786,7.8119287,-5.829626,101900.695
2020/04/22 06:48:38,259.25262,7.4047594,-5.9099,101997.61
2020/04/22 07:48:38,259.2659,7.5140524,-5.6547008,102025.266
2020/04/22 08:48:38,259.30368,7.5149164,-5.809652,102068.85
2020/04/22 09:48:38,259.37225,7.156314,-6.0211005,102080.06
2020/04/22 10:48:38,259.4413,6.5423484,-6.0805993,102118.33
2020/04/22 11:48:38,259.4695,5.9864264,-5.986201,102147.875
2020/04/22 12:48:38,259.4164,5.681014,-5.255072,102185.94
2020/04/22 13:48:38,259.4129,5.44229,-4.902681,102216.53
2020/04/22 14:48:38,259.36166,4.8390794,-4.5344753,102247.52
2020/04/22 15:48:38,259.26816,4.298929,-4.5386,102260.16
2020/04/22 16:48:38,259.11865,3.7348776,-4.3542185,102245.266
2020/04/22 17:48:38,258.92642,3.2120793,-4.0704103,102264.86
2020/04/22 18:48:38,258.26907,2.7903888,-4.5708685,102261.92
2020/04/22 19:48:38,258.22528,2.6384058,-4.30994,102305.94
2020/04/22 20:48:38,258.0424,2.3414629,-4.000922,102311.25
2020/04/22 21:48:38,257.94833,1.8782648,-3.8899424,102347.22
2020/04/22 22:48:38,257.78317,1.3292193,-3.541642,102333.63
2020/04/22 23:48:38,257.7513,0.87172395,-3.4117346,102378.195
2020/04/23 00:48:38,257.69574,0.50094503,-3.2289078,102388.21
2020/04/23 01:48:38,257.69534,0.31134775,-3.0657122,102404.21
2020/04/23 02:48:38,257.69666,0.24112514,-2.934733,102420.56
2020/04/23 03:48:38,257.74622,0.16493621,-2.7462118,102455.39
2020/04/23 04:48:38,257.84595,0.05854654,-2.6002996,102461.516
2020/04/23 05:48:38,258.00156,-0.047637533,-2.455473,102481.7
2020/04/23 06:48:38,257.7426,0.30442226,-2.8357208,102479.91
2020/04/23 07:48:38,257.80545,0.217203,-2.7138033,102491.11
2020/04/23 08:48:38,257.87808,0.018466396,-2.6533172,102499.61
2020/04/23 09:48:38,257.98218,-0.33156115,-2.4961789,102517.62
2020/04/23 10:48:38,258.03024,-0.6922356,-2.326694,102527.375
2020/04/23 11:48:38,258.0863,-0.7526529,-2.1046343,102566.89
2020/04/23 12:48:38,258.12958,-0.6814364,-2.028735,102560.984
2020/04/23 13:48:38,258.179,-0.55064076,-1.995051,102568.69
2020/04/23 14:48:38,258.2555,-0.7689788,-2.0421424,102597.875
2020/04/23 15:48:38,258.25406,-1.1908697,-1.9516582,102574.16
2020/04/23 16:48:38,258.2799,-1.6721526,-1.8397679,102551.99
2020/04/23 17:48:38,258.24713,-1.9890405,-1.6123686,102547.41
2020/04/23 18:48:38,258.236,-2.0142088,-1.7623634,102485.805
2020/04/23 19:48:38,258.16693,-1.8912896,-1.5400351,102511.836
2020/04/23 20:48:38,258.04095,-1.685842,-1.6258215,102516.5
2020/04/23 21:48:38,257.89694,-1.8253471,-1.880304,102525.45
2020/04/23 22:48:38,257.79916,-2.2848542,-2.0568597,102511.195
2020/04/23 23:48:38,257.7425,-2.865012,-1.8865408,102506.266
2020/04/24 00:48:38,257.7215,-3.0489614,-1.5274026,102481.195
2020/04/24 01:48:38,257.76218,-2.7253306,-1.353449,102491.9
2020/04/24 02:48:38,257.73386,-2.181769,-1.5081236,102505.69
2020/04/24 03:48:38,257.71417,-1.857305,-1.9207991,102508.73
2020/04/24 04:48:38,257.7402,-2.0569856,-2.3345752,102505.01
2020/04/24 05:48:38,257.871,-2.4389923,-2.5041444,102497.51
2020/04/24 06:48:38,258.31857,-2.4235113,-2.998612,102450.31
2020/04/24 07:48:38,258.4598,-2.3087647,-3.2591712,102429.42
2020/04/24 08:48:38,258.58853,-2.2017117,-3.50178,102444.74
2020/04/24 09:48:38,258.6676,-1.8456864,-3.832698,102453.12
2020/04/24 10:48:38,258.75314,-1.4971551,-4.248845,102484.21
2020/04/24 11:48:38,258.83514,-1.287804,-4.511932,102484.94
2020/04/24 12:48:38,258.9445,-1.1484616,-4.745454,102461.41
2020/04/24 13:48:38,259.01447,-1.1928275,-4.7931395,102434.1
2020/04/24 14:48:38,259.05444,-1.2801052,-4.6681743,102409.67
2020/04/24 15:48:38,259.0294,-1.1635392,-4.6541586,102373.125
2020/04/24 16:48:38,258.97253,-0.6436875,-4.7913485,102333.28
2020/04/24 17:48:38,258.87097,-0.1994337,-4.9780974,102310.06
2020/04/24 18:48:38,259.0751,0.1444755,-4.8948693,102246.1
2020/04/24 19:48:38,259.00107,0.219603,-4.9867196,102201.766
2020/04/24 20:48:38,258.84854,0.22725022,-4.969017,102185.58
2020/04/24 21:48:38,258.68652,0.3123483,-4.9818387,102155.06
2020/04/24 22:48:38,258.54037,0.2436484,-4.9405375,102122.32
