datetime,t2m,u10m,v10m,sp,ssrd,strd,ssru,stru,ci,sstk,istl1,tcc,skt
2019/11/26 13:48:38,251.58388,-6.9967246,-0.21690857,101209.68,0.0,713707.56,3.5999995999999998e-12,-100078.95,0.98895645,271.45996, 252.06908 ,1.0,251.84541000000002
2019/11/26 14:48:38,251.72295,-6.613697999999999,0.016748881,101217.84,0.0,713707.56,3.5999995999999998e-12,-100078.95,0.98895645,271.45996, 252.21222 ,1.0,252.01562
2019/11/26 15:48:38,251.85141000000002,-6.278864,0.0062332093000000005,101213.336,0.0,754756.94,3.5999995999999998e-12,-70908.5,0.98875827,271.45996, 252.33739 ,1.0,252.15936000000002
2019/11/26 16:48:38,251.9918,-5.9878883,-0.078022584,101207.234,0.0,754756.94,3.5999995999999998e-12,-70908.5,0.98875827,271.45996, 252.45322 ,1.0,252.2863
2019/11/26 17:48:38,252.0423,-5.814786,-0.19482334,101195.22,0.0,754756.94,3.5999995999999998e-12,-70908.5,0.98875827,271.45996, 252.50677 ,1.0,252.31867999999997
2019/11/26 18:48:38,251.11487000000002,-5.273346,0.6649666999999999,101216.77,0.0,754756.94,3.5999995999999998e-12,-70908.5,0.98875827,271.45996, 252.18576 ,1.0,251.83232
2019/11/26 19:48:38,251.31056,-4.7354927,0.67227334,101231.305,0.0,754756.94,3.5999995999999998e-12,-70908.5,0.98875827,271.45996, 252.139 ,1.0,251.83797
2019/11/26 20:48:38,251.43372999999997,-4.444308,0.5904457,101193.85,0.0,753108.44,3.5999995999999998e-12,-72458.3,0.9885543999999999,271.45996, 252.19542 ,1.0,251.93507000000002
2019/11/26 21:48:38,251.55147000000002,-4.239585400000001,0.73131984,101195.016,0.0,727708.1,3.5999995999999998e-12,-93131.35,0.9885543999999999,271.45996, 252.21606 ,1.0,251.95029
2019/11/26 22:48:38,251.6349,-4.00628,1.2682512,101194.44,0.0,727708.1,3.5999995999999998e-12,-93131.35,0.9885543999999999,271.45996, 252.19707 ,1.0,251.91252000000003
2019/11/26 23:48:38,251.6749,-3.5802617,2.2224424,101193.81,0.0,727708.1,3.5999995999999998e-12,-93131.35,0.9885543999999999,271.45996, 252.2178 ,1.0,251.94571000000002
2019/11/27 00:48:38,251.5958,-2.9603982,2.7472656000000004,101200.97,0.0,727708.1,3.5999995999999998e-12,-93131.35,0.9885543999999999,271.45996, 252.08704 ,1.0,251.73756
2019/11/27 01:48:38,251.38282999999998,-2.729714,3.1755197,101187.39,0.0,727798.44,3.5999995999999998e-12,-93059.95,0.98834884,271.45996, 252.02455 ,1.0,251.67735
2019/11/27 02:48:38,250.86202999999998,-2.5577287999999996,3.4011172999999997,101213.125,0.0,727798.44,3.5999995999999998e-12,-93059.95,0.98834884,271.45996, 251.55614 ,0.983793,250.98859
2019/11/27 03:48:38,250.24048,-2.735823,3.3316581,101241.6,0.0,481946.3,3.5999995999999998e-12,-300079.66,0.98834884,271.45996, 250.96036 ,0.80623466,250.23546000000002
2019/11/27 04:48:38,249.58536,-3.0732336,3.0713193,101255.58,0.0,481946.3,3.5999995999999998e-12,-300079.66,0.98834884,271.45996, 250.32347 ,0.98460263,249.47589
2019/11/27 05:48:38,249.0207,-3.4888008000000004,2.7066142999999996,101267.91,0.0,481946.3,3.5999995999999998e-12,-300079.66,0.98834884,271.45996, 249.74203 ,1.0,248.82469
2019/11/27 06:48:38,248.33123999999998,-4.250849,1.7459327,101370.61,0.0,481946.3,3.5999995999999998e-12,-300079.66,0.99992573,271.46045, 249.18752 ,0.009892298,247.95753
2019/11/27 07:48:38,248.10852000000003,-4.818282599999999,1.3144642,101409.19,0.0,482494.44,3.5999995999999998e-12,-299758.34,0.9999048,271.46045, 248.80443 ,0.14279377,247.59245
2019/11/27 08:48:38,247.98466000000002,-5.285032,0.97608835,101408.16,0.0,482494.44,3.5999995999999998e-12,-299758.34,0.9999048,271.46045, 248.55162 ,0.3575392,247.3847
2019/11/27 09:48:38,247.9229,-5.660661,0.6555843000000001,101414.625,0.0,522847.06,3.5999995999999998e-12,-238045.7,0.9999048,271.46045, 248.36348 ,0.6906706,247.23477000000003
2019/11/27 10:48:38,248.00877000000003,-5.9642973,0.32617503,101442.016,0.0,522847.06,3.5999995999999998e-12,-238045.7,0.9999048,271.46045, 248.35907 ,0.9272405999999999,247.34216
2019/11/27 11:48:38,248.13823,-6.4467835,0.19711345,101423.27,0.0,522847.06,3.5999995999999998e-12,-238045.7,0.9999048,271.46045, 248.43948 ,0.91084695,247.51662000000002
2019/11/27 12:48:38,248.35446000000002,-6.8513417,0.07065838599999999,101425.74,0.0,523130.56,3.5999995999999998e-12,-237739.1,0.99988383,271.46045, 248.63577 ,0.9032356,247.83537
2019/11/27 13:48:38,248.51472,-7.1508183,-0.110038064,101421.31,0.0,523130.56,3.5999995999999998e-12,-237739.1,0.99988383,271.46045, 248.83833 ,0.9901001,248.11112999999997
2019/11/27 14:48:38,248.5792,-7.343030000000001,-0.37241316,101397.05,0.0,523130.56,3.5999995999999998e-12,-237739.1,0.99988383,271.46045, 248.98941 ,1.0,248.29565
2019/11/27 15:48:38,248.56194,-7.4204803,-0.61822814,101382.91,0.0,652802.3,3.5999995999999998e-12,-123556.45,0.99988383,271.46045, 249.05411 ,1.0,248.35983
2019/11/27 16:48:38,248.51486,-7.410079,-0.73856604,101365.19,0.0,652802.3,3.5999995999999998e-12,-123556.45,0.99988383,271.46045, 249.115 ,0.99614674,248.44115
2019/11/27 17:48:38,248.48628,-7.287649000000001,-0.8230464,101377.35,0.0,652802.3,3.5999995999999998e-12,-123556.45,0.99988383,271.46045, 249.21033 ,1.0,248.57299999999998
2019/11/27 18:48:38,247.28214,-7.7765164,-1.7358338,101436.336,0.0,652403.3,3.5999995999999998e-12,-124150.75,0.9998629000000001,271.46045, 248.6777 ,0.9454610999999999,247.76273999999998
2019/11/27 19:48:38,247.27277,-7.731319,-1.8980512999999999,101407.95,0.0,652403.3,3.5999995999999998e-12,-124150.75,0.9998629000000001,271.46045, 248.51723 ,0.98074347,247.67061
2019/11/27 20:48:38,247.19322000000003,-7.395932000000001,-2.0064561000000003,101424.17,0.0,652403.3,3.5999995999999998e-12,-124150.75,0.9998629000000001,271.46045, 248.41731 ,0.974341,247.57647999999998
2019/11/27 21:48:38,246.91928,-6.969167999999999,-1.9695927,101378.56,0.0,606317.56,3.5999995999999998e-12,-149476.31,0.9998629000000001,271.46045, 248.1466 ,0.939039,247.20735
2019/11/27 22:48:38,246.6196,-6.645644,-2.0684767,101408.516,0.0,606317.56,3.5999995999999998e-12,-149476.31,0.9998629000000001,271.46045, 247.81491 ,0.9486720999999999,246.80566000000002
2019/11/27 23:48:38,246.4466,-6.919225,-2.257732,101387.77,0.0,605343.2,3.5999995999999998e-12,-150754.16,0.9998419,271.46045, 247.8169 ,0.96983963,246.90991
2019/11/28 00:48:38,246.19821000000002,-6.3660760000000005,-2.5358088,101381.555,0.0,605343.2,3.5999995999999998e-12,-150754.16,0.9998419,271.46045, 247.49487 ,0.95979977,246.47096000000002
2019/11/28 01:48:38,245.95597999999998,-5.8740525,-2.949075,101367.4,0.0,605343.2,3.5999995999999998e-12,-150754.16,0.9998419,271.46045, 247.20018 ,0.98694867,246.14151
2019/11/28 02:48:38,245.83832999999998,-5.3108783,-3.5301428,101348.66,0.0,605343.2,3.5999995999999998e-12,-150754.16,0.9998419,271.46045, 246.96498 ,0.96246415,245.91121
2019/11/28 03:48:38,245.86222999999998,-4.741328,-3.9835634,101316.05,0.0,654896.94,3.5999995999999998e-12,-98256.2,0.999821,271.46045, 246.85574 ,0.97577524,245.84676000000002
2019/11/28 04:48:38,246.23227000000003,-4.2625575,-4.356363,101274.31,0.0,654896.94,3.5999995999999998e-12,-98256.2,0.999821,271.46045, 247.08975 ,1.0,246.28572000000003
2019/11/28 05:48:38,246.82207999999997,-3.7980006,-4.643939,101246.15,0.0,654896.94,3.5999995999999998e-12,-98256.2,0.999821,271.46045, 247.5285 ,1.0,246.92027000000002
2019/11/28 06:48:38,247.83951000000002,-3.8884220000000003,-4.993801599999999,101208.21,0.0,654896.94,3.5999995999999998e-12,-98256.2,0.99284816,271.45972, 248.11821 ,1.0,247.87177000000003
2019/11/28 07:48:38,248.59002999999998,-4.1349144,-5.2362647,101190.48,0.0,654896.94,3.5999995999999998e-12,-98256.2,0.99284816,271.45972, 248.76115 ,1.0,248.66716
2019/11/28 08:48:38,249.33397000000002,-4.304819599999999,-5.066452,101148.05,0.0,651656.94,3.5999995999999998e-12,-101073.2,0.99227023,271.45972, 249.36159 ,1.0,249.38911000000002
2019/11/28 09:48:38,250.0946,-4.782709,-4.881660500000001,101141.875,0.0,759636.1,3.5999995999999998e-12,-44393.8,0.99227023,271.45972, 249.89049 ,1.0,249.98181
2019/11/28 10:48:38,250.72696000000002,-5.2490573,-4.6846447,101108.04,0.0,759636.1,3.5999995999999998e-12,-44393.8,0.99227023,271.45972, 250.3455 ,1.0,250.46434
2019/11/28 11:48:38,251.15659,-5.665318,-4.6021595,101089.57,0.0,759636.1,3.5999995999999998e-12,-44393.8,0.99227023,271.45972, 250.67943 ,1.0,250.77985
2019/11/28 12:48:38,251.42299,-5.9558964,-4.6132483,101060.32,0.0,759726.44,3.5999995999999998e-12,-44368.6,0.9916923000000001,271.45972, 250.93057 ,1.0,251.01811
2019/11/28 13:48:38,251.57663,-6.0729795,-4.8217550000000005,101037.07,0.0,759726.44,3.5999995999999998e-12,-44368.6,0.9916923000000001,271.45972, 251.12173 ,1.0,251.17545
2019/11/28 14:48:38,251.70572,-6.179713,-5.235755,101026.35,0.0,759908.56,3.5999995999999998e-12,-44203.15,0.9912196,271.45972, 251.3262 ,1.0,251.38976
2019/11/28 15:48:38,251.74399,-6.455172,-5.669423,101005.73,0.0,630673.1,3.5999995999999998e-12,-177105.16,0.9912196,271.45972, 251.48746 ,1.0,251.52463999999998
2019/11/28 16:48:38,251.5926,-6.766621000000001,-5.931268,100999.016,0.0,630673.1,3.5999995999999998e-12,-177105.16,0.9912196,271.45972, 251.44919 ,0.9998394,251.37177999999997
2019/11/28 17:48:38,251.2012,-6.97363,-6.0398693,100999.06,0.0,634080.8,3.5999995999999998e-12,-174117.45,0.9909574000000001,271.45972, 251.11444 ,0.99962336,250.83942000000002
2019/11/28 18:48:38,250.53789,-7.2608976,-5.8006934999999995,100898.44,0.0,634080.8,3.5999995999999998e-12,-174117.45,0.9909574000000001,271.45972, 250.6147 ,1.0,250.18427999999997
2019/11/28 19:48:38,250.72249,-7.220237299999999,-5.7557893,100889.81,0.0,634080.8,3.5999995999999998e-12,-174117.45,0.9909574000000001,271.45972, 250.58832 ,1.0,250.29121
2019/11/28 20:48:38,251.31687999999997,-7.274151,-5.737215,100876.07,0.0,637718.0,3.5999995999999998e-12,-170847.75,0.9908004000000001,271.45972, 251.10191 ,1.0,251.07495
2019/11/28 21:48:38,251.77242999999999,-7.373731599999999,-5.797318,100863.08,0.0,711115.6,3.5999995999999998e-12,-106710.44,0.9908004000000001,271.45972, 251.54822 ,1.0,251.58553999999998
2019/11/28 22:48:38,251.99051,-7.483981,-5.824292,100859.62,0.0,713522.25,3.5999995999999998e-12,-104556.89,0.99064344,271.45972, 251.83592 ,1.0,251.85842999999997
2019/11/28 23:48:38,251.80742,-7.650862700000001,-5.8415194,100850.53,0.0,713522.25,3.5999995999999998e-12,-104556.89,0.99064344,271.45972, 251.78864 ,1.0,251.6596
2019/11/29 00:48:38,251.58118,-7.511628599999999,-6.0842410000000005,100858.18,0.0,715928.8,3.5999995999999998e-12,-102403.336,0.9904844,271.45972, 251.66704 ,1.0,251.4647
2019/11/29 01:48:38,251.43037,-7.4369654999999995,-6.4549775,100836.53,0.0,715928.8,3.5999995999999998e-12,-102403.336,0.9904844,271.45972, 251.56479 ,1.0,251.33836000000002
2019/11/29 02:48:38,251.35777000000002,-7.5520344,-6.6318917,100826.92,0.0,715928.8,3.5999995999999998e-12,-102403.336,0.9904844,271.45972, 251.53262 ,1.0,251.31049
2019/11/29 03:48:38,251.32425,-7.5448759999999995,-6.672312700000001,100840.3,0.0,700450.2,3.5999995999999998e-12,-110476.2,0.99031866,271.45972, 251.54713 ,1.0,251.33208
2019/11/29 04:48:38,251.20886000000002,-7.509747,-6.6007743,100822.055,0.0,700450.2,3.5999995999999998e-12,-110476.2,0.99031866,271.45972, 251.47015 ,1.0,251.20618
2019/11/29 05:48:38,251.17241,-7.528657400000001,-6.648225999999999,100839.35,0.0,700681.94,3.5999995999999998e-12,-110395.2,0.9901481,271.45972, 251.45937 ,1.0,251.21107
2019/11/29 06:48:38,251.10313,-7.8166227,-6.882383,100823.234,0.0,700681.94,3.5999995999999998e-12,-110395.2,0.98140675,271.45972, 251.41653 ,1.0,251.34467999999998
2019/11/29 07:48:38,251.16196000000002,-8.013885499999999,-6.964218600000001,100871.086,0.0,700681.94,3.5999995999999998e-12,-110395.2,0.98140675,271.45972, 251.449 ,1.0,251.39246
2019/11/29 08:48:38,251.01385,-8.354992,-6.8024535,100882.57,0.0,700913.7,3.5999995999999998e-12,-110314.2,0.9812605999999999,271.45972, 251.2463 ,1.0,251.07398999999998
2019/11/29 09:48:38,250.91722000000001,-8.308467,-6.530074,100930.64,0.0,603491.25,3.5999995999999998e-12,-198622.2,0.9812605999999999,271.45972, 251.15157 ,1.0,250.98984
2019/11/29 10:48:38,250.72413999999998,-8.033745,-6.3982644,100955.195,0.0,603724.3,3.5999995999999998e-12,-198546.6,0.9811145,271.45972, 250.98781 ,1.0,250.77377
2019/11/29 11:48:38,250.52951000000002,-7.680250599999999,-6.3498660000000005,101006.95,0.0,603724.3,3.5999995999999998e-12,-198546.6,0.9811145,271.45972, 250.78867 ,1.0,250.53636
2019/11/29 12:48:38,250.34474,-7.2957563,-6.407122599999999,101055.37,0.0,603724.3,3.5999995999999998e-12,-198546.6,0.9811145,271.45972, 250.61853 ,1.0,250.35066
2019/11/29 13:48:38,250.20491,-6.882371400000001,-6.552106,101090.12,0.0,603957.44,3.5999995999999998e-12,-198471.0,0.98096836,271.45972, 250.50284 ,1.0,250.24065
2019/11/29 14:48:38,250.0502,-6.598126400000001,-6.725166000000001,101131.44,0.0,603957.44,3.5999995999999998e-12,-198471.0,0.98096836,271.45972, 250.35295 ,1.0,250.07217000000003
2019/11/29 15:48:38,249.92355,-6.3921347,-6.8134985,101146.29,0.0,592896.44,3.5999995999999998e-12,-198868.25,0.98096836,271.45972, 250.28886 ,0.98832643,250.0356
2019/11/29 16:48:38,249.85054,-6.1109133,-6.7999363,101176.14,0.0,593784.75,3.5999995999999998e-12,-198173.16,0.98082227,271.45972, 250.12527 ,1.0,249.83601000000002
2019/11/29 17:48:38,249.84668,-5.9688344,-6.760764,101217.69,0.0,593784.75,3.5999995999999998e-12,-198173.16,0.98082227,271.45972, 250.0769 ,0.9982752,249.82831000000002
2019/11/29 18:48:38,249.78957000000003,-5.604715000000001,-6.8154273000000005,101326.695,0.0,593784.75,3.5999995999999998e-12,-198173.16,0.98082227,271.45972, 249.9223 ,0.9984947,249.6467
2019/11/29 19:48:38,250.02045,-5.3510933,-7.1522603,101391.086,0.0,594673.06,3.5999995999999998e-12,-197478.05,0.9806761,271.45972, 250.20212 ,0.9788286,250.11191000000002
2019/11/29 20:48:38,249.89494,-5.061143,-7.313158500000001,101436.52,0.0,594673.06,3.5999995999999998e-12,-197478.05,0.9806761,271.45972, 250.10382 ,1.0,249.89193999999998
2019/11/29 21:48:38,249.76622000000003,-5.201964,-7.4495606,101473.48,0.0,590365.0,3.5999995999999998e-12,-198203.03,0.9806761,271.45972, 250.09378 ,0.9804079,249.9072
2019/11/29 22:48:38,249.53159,-5.4197182999999995,-7.375818700000001,101486.11,0.0,590365.0,3.5999995999999998e-12,-198203.03,0.9806761,271.45972, 249.95683 ,0.96848464,249.71622000000002
2019/11/29 23:48:38,249.28842000000003,-5.063867,-6.9870853,101521.88,0.0,589678.25,3.5999995999999998e-12,-199026.22,0.9805299999999999,271.45972, 249.746 ,0.9995925999999999,249.45029
2019/11/30 00:48:38,249.07599,-4.862718,-6.944684,101549.67,0.0,589678.25,3.5999995999999998e-12,-199026.22,0.9805299999999999,271.45972, 249.50696 ,0.9900988000000002,249.1753
2019/11/30 01:48:38,248.78337000000002,-4.4495473,-6.8286047000000005,101567.5,0.0,589678.25,3.5999995999999998e-12,-199026.22,0.9805299999999999,271.45972, 249.15463 ,0.99879277,248.7332
2019/11/30 02:48:38,248.51862000000003,-3.9934227,-6.503283000000001,101622.7,0.0,589678.25,3.5999995999999998e-12,-199026.22,0.9805299999999999,271.45972, 248.80872 ,1.0,248.34148
2019/11/30 03:48:38,248.31857000000002,-3.4409146,-6.218778599999999,101661.81,0.0,485243.88,3.5999995999999998e-12,-278681.84,0.9805299999999999,271.45972, 248.54008 ,0.9807630999999999,248.0692
2019/11/30 04:48:38,248.14844,-2.823619,-6.254532299999999,101702.65,0.0,485283.78,3.5999995999999998e-12,-278738.56,0.9803839,271.45972, 248.31079 ,0.8443554,247.83798
2019/11/30 05:48:38,247.95108,-2.237625,-6.4220815,101742.41,0.0,485283.78,3.5999995999999998e-12,-278738.56,0.9803839,271.45972, 248.10168 ,0.2043947,247.62722999999997
2019/11/30 06:48:38,247.72799999999998,-2.1106415000000003,-7.075512400000001,101815.75,0.0,485283.78,3.5999995999999998e-12,-278738.56,0.973174,271.45972, 247.88185 ,0.0,247.59045
2019/11/30 07:48:38,247.68957999999998,-1.5155039,-7.2499886,101848.52,0.0,485283.78,3.5999995999999998e-12,-278738.56,0.973174,271.45972, 247.76802 ,0.20016593,247.5077
2019/11/30 08:48:38,247.67203999999998,-1.1446846000000002,-7.3057337,101866.2,0.0,485283.78,3.5999995999999998e-12,-278738.56,0.973174,271.45972, 247.68755 ,0.26753926,247.45355
2019/11/30 09:48:38,247.69592000000003,-0.8556450000000001,-7.3197985,101885.18,0.0,502571.4,3.5999995999999998e-12,-258335.8,0.973174,271.45972, 247.6353 ,0.42690414,247.43102000000002
2019/11/30 10:48:38,247.74301,-0.5213145,-7.2631083,101908.54,0.0,502571.4,3.5999995999999998e-12,-258335.8,0.973174,271.45972, 247.60779 ,0.014213908,247.43382000000003
2019/11/30 11:48:38,247.81687999999997,-0.13892582,-7.070882000000001,101908.11,0.0,502747.8,3.5999995999999998e-12,-258361.0,0.9728324,271.45972, 247.61122 ,0.17319268,247.47481000000002
2019/11/30 12:48:38,247.90552000000002,0.2806039,-6.8694496,101918.195,0.0,502747.8,3.5999995999999998e-12,-258361.0,0.9728324,271.45972, 247.63612 ,0.5777483,247.53397999999999
2019/11/30 13:48:38,248.02625,0.7589813,-6.7375617,101921.3,0.0,502747.8,3.5999995999999998e-12,-258361.0,0.9728324,271.45972, 247.72093 ,0.96597296,247.67192000000003
2019/11/30 14:48:38,248.21217000000001,1.2141518999999998,-6.582975,101927.97,0.0,502747.8,3.5999995999999998e-12,-258361.0,0.9728324,271.45972, 247.8863 ,0.9992375,247.90822999999997
2019/11/30 15:48:38,248.31091,1.6893191000000003,-6.270760500000001,101930.914,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 247.94812 ,0.9998796999999998,247.95768999999999
2019/11/30 16:48:38,248.42632000000003,2.2492153999999998,-5.909557,101938.516,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 248.02066 ,1.0,248.05356
2019/11/30 17:48:38,248.46282999999997,2.8985007,-5.758222,101922.02,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 248.0271 ,1.0,248.0453
2019/11/30 18:48:38,248.12749,3.2216544,-6.046714,101987.64,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 247.92429 ,0.9989812,247.90907
2019/11/30 19:48:38,248.27938999999998,3.6946547,-5.8595414,101988.62,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 247.96033 ,0.9992375,247.98568999999998
2019/11/30 20:48:38,248.44905,4.150059,-5.5704794,101950.73,0.0,553681.2,3.5999995999999998e-12,-215274.75,0.9728324,271.45972, 248.06042 ,0.9903668999999999,248.12535
2019/11/30 21:48:38,248.6376,4.6598787,-5.3901330000000005,101934.35,0.0,610075.06,3.5999995999999998e-12,-166438.88,0.9728324,271.45972, 248.17804 ,1.0,248.27704
2019/11/30 22:48:38,248.63179,4.3540263,-5.356766,101926.195,0.0,594229.75,3.5999995999999998e-12,-177234.67,0.9787771999999999,271.45972, 248.13565 ,0.9930038,248.07721
2019/11/30 23:48:38,248.87564,4.760781,-5.1274486,101915.766,0.0,594229.75,3.5999995999999998e-12,-177234.67,0.9787771999999999,271.45972, 248.33423 ,1.0,248.3521
2019/12/01 00:48:38,249.23452999999998,5.182122,-4.788791000000001,101885.19,0.0,594229.75,3.5999995999999998e-12,-177234.67,0.9787771999999999,271.45972, 248.68341 ,1.0,248.8124
2019/12/01 01:48:38,249.74643999999998,5.550972,-4.5895176,101879.42,0.0,594229.75,3.5999995999999998e-12,-177234.67,0.9787771999999999,271.45972, 249.22415 ,1.0,249.51047999999997
2019/12/01 02:48:38,250.13571000000002,5.8698997,-4.5433054,101860.82,0.0,594229.75,3.5999995999999998e-12,-177234.67,0.9787771999999999,271.45972, 249.64217 ,1.0,249.95421000000002
2019/12/01 03:48:38,250.41098,6.151680000000001,-4.3582945,101819.66,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9788735999999999,271.45972, 249.95671 ,1.0,250.2631
2019/12/01 04:48:38,250.53003999999999,6.528043,-4.096531,101785.53,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9788735999999999,271.45972, 250.10796 ,1.0,250.36153
2019/12/01 05:48:38,250.57597,6.7562,-4.158014,101764.12,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9788735999999999,271.45972, 250.20906 ,0.9917087,250.43005
2019/12/01 06:48:38,250.41151000000002,6.9902234,-3.8232205,101714.586,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9840663000000001,271.4602, 250.17491 ,0.99639046,250.22124
2019/12/01 07:48:38,250.45496,7.01662,-4.1568017,101722.07,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9840663000000001,271.4602, 250.18425 ,0.9879449,250.2075
2019/12/01 08:48:38,250.59785,6.8093710000000005,-4.5300164,101721.98,0.0,700653.75,3.5999995999999998e-12,-99748.94,0.9840663000000001,271.4602, 250.33846 ,1.0,250.41472000000002
2019/12/01 09:48:38,250.73085,6.3685602999999995,-4.870473400000001,101738.445,0.0,670276.0,3.5999995999999998e-12,-131888.67,0.9840663000000001,271.4602, 250.47586 ,0.99639046,250.55246
2019/12/01 10:48:38,250.79218999999998,5.864872,-5.0499134,101736.734,0.0,670259.8,3.5999995999999998e-12,-131718.14,0.98458356,271.4602, 250.55711 ,0.98996013,250.59828
2019/12/01 11:48:38,250.76568999999998,5.561609,-5.065423,101727.66,0.0,670259.8,3.5999995999999998e-12,-131718.14,0.98458356,271.4602, 250.52965 ,0.9957459000000001,250.50887000000003
2019/12/01 12:48:38,250.76027000000002,5.309007,-5.0633097000000005,101735.6,0.0,670259.8,3.5999995999999998e-12,-131718.14,0.98458356,271.4602, 250.51483 ,0.9957459000000001,250.4787
2019/12/01 13:48:38,250.74504,5.1121419999999995,-5.096597,101757.73,0.0,670259.8,3.5999995999999998e-12,-131718.14,0.98458356,271.4602, 250.4875 ,1.0,250.42468
2019/12/01 14:48:38,250.65309,4.9019923,-5.0637620000000005,101771.46,0.0,670259.8,3.5999995999999998e-12,-131718.14,0.98458356,271.4602, 250.32788 ,0.9949724,250.18037
2019/12/01 15:48:38,250.56963,4.710943,-4.8615637000000005,101780.55,0.0,644508.7,3.5999995999999998e-12,-153599.61,0.98458356,271.4602, 250.23976 ,1.0,250.08303999999998
2019/12/01 16:48:38,250.64423,4.5779877,-4.649302,101798.3,0.0,644508.7,3.5999995999999998e-12,-153599.61,0.98458356,271.4602, 250.38547 ,1.0,250.3285
2019/12/01 17:48:38,250.59451,4.6496015,-4.3715825,101817.164,0.0,644508.7,3.5999995999999998e-12,-153599.61,0.98458356,271.4602, 250.36304 ,1.0,250.24792000000002
2019/12/01 18:48:38,250.87942999999999,5.503442,-3.6998467000000006,101817.28,0.0,644508.7,3.5999995999999998e-12,-153599.61,0.98458356,271.4602, 250.31158 ,0.83351165,250.1741
2019/12/01 19:48:38,250.8564,5.713871,-3.7563699999999995,101845.52,0.0,644508.7,3.5999995999999998e-12,-153599.61,0.98458356,271.4602, 250.26967 ,0.5976682,250.12583999999998
2019/12/01 20:48:38,250.7703,5.7091546,-3.6671543,101858.42,0.0,645482.0,3.5999995999999998e-12,-152312.58,0.9851008,271.4602, 250.15807 ,0.45159945,249.95969
2019/12/01 21:48:38,250.75331,5.6607585,-3.4459167,101873.44,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 250.10681 ,0.6268343000000001,249.91292
2019/12/01 22:48:38,250.86845,5.553518,-3.1637327999999996,101896.42,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 250.18448 ,0.78013265,250.04987000000003
2019/12/01 23:48:38,250.93233999999998,5.4794884,-2.7289383,101924.48,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 250.24603 ,0.83451873,250.1199
2019/12/02 00:48:38,250.91647000000003,5.4725018,-2.1508252999999997,101951.97,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 250.26541 ,0.64237326,250.12758
2019/12/02 01:48:38,250.7939,5.5764027,-1.5562892,101984.79,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 250.2192 ,0.41262704,250.05072
2019/12/02 02:48:38,250.49876,5.7258654,-1.2138307,102011.33,0.0,626027.7,3.5999995999999998e-12,-169418.94,0.9851008,271.4602, 249.9449 ,0.17341755,249.64923
2019/12/02 03:48:38,250.23886000000002,5.882038,-0.96577835,102033.76,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.98561805,271.4602, 249.65128 ,0.04408021,249.28842000000003
2019/12/02 04:48:38,250.09627999999998,5.995578299999999,-0.72322,102057.695,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.98561805,271.4602, 249.48041 ,0.0,249.12977999999998
2019/12/02 05:48:38,249.96126,6.0499134,-0.36571708,102077.016,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.98561805,271.4602, 249.31807 ,0.0,248.95012999999997
2019/12/02 06:48:38,249.72069,6.287105,0.20688191,102120.34,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.99175453,271.46045, 249.13518 ,0.0,248.60074
2019/12/02 07:48:38,249.57643,6.2492113,0.95220345,102155.42,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.99175453,271.46045, 248.9859 ,0.0,248.44945
2019/12/02 08:48:38,249.45242000000002,6.1685658,1.8073703,102179.03,0.0,538140.1,3.5999995999999998e-12,-242738.14,0.99175453,271.46045, 248.85997 ,0.0,248.32592999999997
2019/12/02 09:48:38,249.35947000000002,5.9884067000000005,2.6255393,102201.08,0.0,561419.94,3.5999995999999998e-12,-211434.06,0.9920296000000001,271.46045, 248.76227 ,0.16730563,248.2339
2019/12/02 10:48:38,249.34828,5.837280799999999,3.4901278,102212.0,0.0,561419.94,3.5999995999999998e-12,-211434.06,0.9920296000000001,271.46045, 248.74286 ,0.76822454,248.25807000000003
2019/12/02 11:48:38,249.47768,5.7586913,4.2075887000000005,102199.5,0.0,561419.94,3.5999995999999998e-12,-211434.06,0.9920296000000001,271.46045, 248.86757 ,0.9873521000000001,248.47557
2019/12/02 12:48:38,249.79764,5.846035,4.6792107000000005,102185.52,0.0,561419.94,3.5999995999999998e-12,-211434.06,0.9920296000000001,271.46045, 249.18192 ,1.0,248.93437000000003
